Data da Venda,Nome do Produto,Categoria do Produto,Preço Unitário do Produto,Custo de Produção Unitário,Quantidade Vendida,Nome do Funcionário,Região do Fast Food,Tempo de Atendimento (min),Tipo de Atendimento,Nome do Cliente,Idade do Cliente,Gênero do Cliente,Email do Cliente,Valor Total de Venda,Custo Total de Produção,Lucro,Horário do Pedido,Estado
02/03/2022, Milkshake  ,Sobremesa ,10.99,5,6,Brandon Ayala,Leste,7,Delivery,Sandra Nunez,45,Masculino,jenniferpierce@wallace.com,65.94,30,35.94,Noite,Florida (FL)
04/22/2023, Hambúrguer Duplo  ,Hambúrguer ,19.99,10,6,Kenneth Stephens,Norte,12,Balcão,Robert Smith,40,Feminino,alexissimon@stone-robinson.com,119.94,60,59.94,Noite,New York (NY)
11/23/2021, Sundae  ,Sobremesa ,7.99,3,7,Jacob Ochoa,Oeste,3,Drive-Thru,James Washington,61,Feminino,leebooker@wilkerson.biz,55.93,21,34.93,Noite,California (CA)
10/27/2021, Sundae  ,Sobremesa ,7.99,3,1,Lindsey Wilson,Leste,3,Balcão,Joel Martin,56,Feminino,laura48@brady.com,7.99,3,4.99,Noite,Florida (FL)
04/04/2023, Sundae  ,Sobremesa ,7.99,3,2,Becky Fowler,Oeste,4,Drive-Thru,Micheal Clark,39,Masculino,sjohnson@gmail.com,15.98,6,9.98,Noite,California (CA)
03/27/2023, Hambúrguer Simples  ,Hambúrguer ,14.99,7,9,Casey Myers,Centro,12,Balcão,John Richardson,24,Feminino,iturner@thompson.com,134.91,63,71.91,Noite,Illinois (IL)
03/09/2023, Batata Frita  ,Acompanhamento ,9.99,3,8,Shawn Nguyen,Oeste,11,Delivery,Cody Stevens,32,Masculino,zross@knapp-sheppard.com,79.92,24,55.92,Noite,California (CA)
08/04/2023, Hambúrguer Simples  ,Hambúrguer ,14.99,7,7,Christopher Harris,Oeste,11,Balcão,Doris Manning,42,Feminino,matthew57@moore-marshall.com,104.93,49,55.93000000000001,Noite,California (CA)
04/17/2023, Hambúrguer Duplo  ,Hambúrguer ,19.99,10,3,Michael Marshall,Oeste,4,Balcão,Derek Johnson,63,Feminino,mmoore@gmail.com,59.97,30,29.97,Noite,California (CA)
04/02/2023, Hambúrguer Duplo  ,Hambúrguer ,19.99,10,4,Ashley Hoffman,Leste,8,Delivery,Mark Lee,43,Feminino,emays@yahoo.com,79.96,40,39.96,Noite,Florida (FL)
12/15/2022, Milkshake  ,Sobremesa ,10.99,5,7,Kara Garcia,Norte,14,Drive-Thru,Tim Huffman,48,Feminino,amyfernandez@hotmail.com,76.93,35,41.93000000000001,Noite,New York (NY)
10/18/2021, Hambúrguer Simples  ,Hambúrguer ,14.99,7,4,Stephen Smith,Sul,12,Delivery,Jason Jones,20,Masculino,justingarcia@hotmail.com,59.96,28,31.96,Noite,Texas (TX)
04/26/2022, Refrigerante  ,Bebida ,4.99,1,5,Yolanda Becker,Norte,3,Drive-Thru,Sabrina Johns,70,Masculino,potteremily@gay.com,24.950000000000003,5,19.950000000000003,Noite,New York (NY)
06/12/2022, Batata Frita  ,Acompanhamento ,9.99,3,7,Brian Turner,Leste,2,Delivery,Barbara Smith,54,Masculino,nelsonnicholas@maldonado.org,69.93,21,48.93000000000001,Noite,Florida (FL)
06/23/2023, Batata Frita  ,Acompanhamento ,9.99,3,9,Nathaniel Campbell,Sul,10,Delivery,Douglas Smith,24,Masculino,castillonicholas@jones.com,89.91,27,62.91,Noite,Texas (TX)
03/18/2022, Sundae  ,Sobremesa ,7.99,3,1,Walter Anderson,Centro,3,Delivery,Andrea Hanson,30,Feminino,singhjason@smith.com,7.99,3,4.99,Noite,Illinois (IL)
09/24/2022, Hambúrguer Duplo  ,Hambúrguer ,19.99,10,8,Nathan Gonzalez,Leste,1,Delivery,Sean Young,25,Feminino,joel45@holt.org,159.92,80,79.91999999999999,Noite,Florida (FL)
03/06/2023, Hambúrguer Simples  ,Hambúrguer ,14.99,7,9,Haley Wright,Sul,14,Balcão,Deborah Lowe,33,Masculino,robynmiller@gmail.com,134.91,63,71.91,Noite,Texas (TX)
09/15/2022, Hambúrguer Duplo  ,Hambúrguer ,19.99,10,3,Christopher Garcia,Oeste,4,Balcão,Douglas Ryan,52,Feminino,ralvarez@smith.info,59.97,30,29.97,Noite,California (CA)
07/23/2023, Sundae  ,Sobremesa ,7.99,3,6,Ryan Fry,Centro,1,Drive-Thru,Renee Morris,42,Masculino,jeffrey59@gmail.com,47.94,18,29.94,Noite,Illinois (IL)
12/11/2021, Hambúrguer Duplo  ,Hambúrguer ,19.99,10,6,Adam Aguilar,Oeste,14,Drive-Thru,George Graham,25,Feminino,ssmith@jimenez.com,119.94,60,59.94,Noite,California (CA)
04/29/2022, Batata Frita  ,Acompanhamento ,9.99,3,9,Joan Kelly,Leste,2,Drive-Thru,Cindy Cunningham,52,Feminino,stevenmiller@yahoo.com,89.91,27,62.91,Noite,Florida (FL)
04/10/2022, Sundae  ,Sobremesa ,7.99,3,4,Melissa Powell,Oeste,15,Balcão,Kristen Valdez,48,Masculino,qbriggs@donovan-freeman.com,31.96,12,19.96,Noite,California (CA)
07/05/2022, Batata Frita  ,Acompanhamento ,9.99,3,6,Eric Blake,Leste,8,Balcão,Erin Butler,22,Feminino,callen@thomas.com,59.94,18,41.94,Noite,Florida (FL)
09/09/2022, Hambúrguer Simples  ,Hambúrguer ,14.99,7,3,Nicole Osborn,Oeste,15,Drive-Thru,Wyatt Smith,26,Masculino,stephengarrett@yahoo.com,44.97,21,23.97,Noite,California (CA)
09/05/2023, Sundae  ,Sobremesa ,7.99,3,8,Alexis Ross,Oeste,5,Drive-Thru,Stephanie Holmes,60,Masculino,nknox@mann-mora.org,63.92,24,39.92,Noite,California (CA)
07/30/2023, Hambúrguer Simples  ,Hambúrguer ,14.99,7,3,Robert Holmes,Sul,10,Drive-Thru,Brian Smith,22,Masculino,igarner@freeman.com,44.97,21,23.97,Noite,Texas (TX)
04/05/2022, Hambúrguer Simples  ,Hambúrguer ,14.99,7,3,Lisa Haney,Centro,13,Delivery,Linda Reilly,22,Feminino,danielle60@fisher.com,44.97,21,23.97,Noite,Illinois (IL)
09/11/2023, Sundae  ,Sobremesa ,7.99,3,8,Melissa White,Sul,6,Delivery,Melissa Summers,47,Feminino,wparks@johnson.com,63.92,24,39.92,Noite,Texas (TX)
05/15/2023, Batata Frita  ,Acompanhamento ,9.99,3,4,Robin Hill,Oeste,2,Delivery,Robert Gordon,49,Masculino,jessica71@gmail.com,39.96,12,27.96,Noite,California (CA)
11/05/2021, Sundae  ,Sobremesa ,7.99,3,10,Alyssa Santiago,Leste,6,Drive-Thru,Kelly Parks,31,Feminino,amy65@yahoo.com,79.9,30,49.900000000000006,Noite,Florida (FL)
01/27/2023, Milkshake  ,Sobremesa ,10.99,5,9,Samuel Green,Centro,12,Delivery,Kimberly West,20,Masculino,brenda07@murillo.com,98.91,45,53.91,Noite,Illinois (IL)
05/24/2022, Hambúrguer Duplo  ,Hambúrguer ,19.99,10,9,Jennifer Jefferson,Leste,15,Delivery,Carl Proctor,44,Feminino,woodwarddeborah@hotmail.com,179.91,90,89.91,Noite,Florida (FL)
01/22/2022, Milkshake  ,Sobremesa ,10.99,5,7,Teresa Chapman,Norte,13,Delivery,David Jackson,35,Feminino,leah75@jones.com,76.93,35,41.93000000000001,Noite,New York (NY)
06/12/2023, Milkshake  ,Sobremesa ,10.99,5,1,Tiffany Williams,Centro,15,Balcão,John Hernandez,62,Masculino,carrolltimothy@hotmail.com,10.99,5,5.99,Noite,Illinois (IL)
01/23/2023, Sundae  ,Sobremesa ,7.99,3,9,Lisa Sanchez,Oeste,5,Drive-Thru,Kelly Patel,61,Feminino,zwade@marquez-davis.com,71.91,27,44.91,Noite,California (CA)
07/04/2022, Refrigerante  ,Bebida ,4.99,1,2,Brittney Johnson,Sul,15,Balcão,Vickie Colon,23,Feminino,carolynleblanc@hotmail.com,9.98,2,7.98,Noite,Texas (TX)
01/12/2023, Hambúrguer Simples  ,Hambúrguer ,14.99,7,8,Larry Williams,Leste,13,Drive-Thru,Brenda Mills,50,Feminino,lindapalmer@patterson-allen.info,119.92,56,63.92,Noite,Florida (FL)
06/02/2022, Hambúrguer Simples  ,Hambúrguer ,14.99,7,4,Lonnie Harrison,Oeste,11,Balcão,Matthew Carey,35,Feminino,daniellemurray@munoz.info,59.96,28,31.96,Noite,California (CA)
11/19/2022, Sundae  ,Sobremesa ,7.99,3,4,Thomas Short,Oeste,9,Delivery,Timothy Poole,18,Feminino,mossyolanda@hotmail.com,31.96,12,19.96,Noite,California (CA)
04/28/2022, Sundae  ,Sobremesa ,7.99,3,2,Nicholas Rivera,Sul,15,Drive-Thru,Ryan Murray,41,Feminino,kellybobby@smith-ayala.com,15.98,6,9.98,Noite,Texas (TX)
03/22/2022, Sundae  ,Sobremesa ,7.99,3,5,Natasha Mason,Sul,3,Drive-Thru,Rodney Carter,38,Masculino,amandaterrell@hotmail.com,39.95,15,24.950000000000003,Noite,Texas (TX)
05/23/2022, Hambúrguer Simples  ,Hambúrguer ,14.99,7,6,Cory Herrera,Oeste,1,Balcão,Kevin Hernandez,62,Feminino,charlesalvarez@brady.com,89.94,42,47.94,Noite,California (CA)
09/18/2022, Hambúrguer Duplo  ,Hambúrguer ,19.99,10,2,Ashley Allison,Centro,9,Balcão,Melanie Bradley,30,Feminino,lebethany@ingram-johnson.biz,39.98,20,19.98,Noite,Illinois (IL)
08/28/2022, Refrigerante  ,Bebida ,4.99,1,3,Joy Smith,Centro,2,Balcão,Beth Thomas,21,Masculino,qvaughan@yahoo.com,14.97,3,11.97,Noite,Illinois (IL)
12/13/2022, Milkshake  ,Sobremesa ,10.99,5,8,Lisa Moreno,Leste,3,Delivery,Kerry Pena,61,Feminino,ychen@adams.com,87.92,40,47.92,Noite,Florida (FL)
07/17/2023, Hambúrguer Simples  ,Hambúrguer ,14.99,7,7,Mr. Paul Herman,Leste,15,Delivery,David Rivera,47,Feminino,breanna90@johnston.com,104.93,49,55.93000000000001,Noite,Florida (FL)
03/13/2022, Hambúrguer Simples  ,Hambúrguer ,14.99,7,3,William White,Norte,11,Drive-Thru,John Yu,68,Feminino,cobbjohn@walsh.com,44.97,21,23.97,Noite,New York (NY)
08/13/2023, Hambúrguer Duplo  ,Hambúrguer ,19.99,10,6,Eric Brown,Centro,11,Drive-Thru,Scott Floyd,47,Masculino,dennis00@gmail.com,119.94,60,59.94,Noite,Illinois (IL)
07/20/2023, Refrigerante  ,Bebida ,4.99,1,10,Edward Davis,Sul,4,Delivery,Jane Cabrera,29,Feminino,dawn93@webb.info,49.900000000000006,10,39.900000000000006,Noite,Texas (TX)
07/30/2022, Hambúrguer Simples  ,Hambúrguer ,14.99,7,1,Carolyn Meadows,Leste,6,Delivery,Dr. Joshua Stark,20,Feminino,morrisjames@yahoo.com,14.99,7,7.99,Noite,Florida (FL)
09/03/2022, Hambúrguer Duplo  ,Hambúrguer ,19.99,10,8,Tammy Petty,Leste,8,Balcão,Jose Lee,39,Masculino,tbond@johnson.com,159.92,80,79.91999999999999,Noite,Florida (FL)
03/11/2022, Sundae  ,Sobremesa ,7.99,3,7,Russell Dorsey,Sul,12,Drive-Thru,Brandon Rivera,65,Feminino,vkim@tran.biz,55.93,21,34.93,Noite,Texas (TX)
01/07/2022, Sundae  ,Sobremesa ,7.99,3,4,Kelly Castillo,Leste,1,Balcão,Duane Hale,51,Masculino,frankprince@hernandez-carson.biz,31.96,12,19.96,Noite,Florida (FL)
09/20/2023, Hambúrguer Duplo  ,Hambúrguer ,19.99,10,6,Pamela Buckley,Oeste,7,Balcão,Matthew Ramirez,33,Masculino,xsmith@smith-rice.com,119.94,60,59.94,Noite,California (CA)
02/11/2022, Milkshake  ,Sobremesa ,10.99,5,5,Ashley Nguyen,Oeste,11,Drive-Thru,Donald Rice,25,Masculino,anthonyfrank@underwood-carpenter.com,54.95,25,29.950000000000003,Noite,California (CA)
10/24/2021, Refrigerante  ,Bebida ,4.99,1,10,Patricia Kelly,Centro,8,Drive-Thru,Matthew Haney,41,Feminino,tiffanyreynolds@wong.org,49.900000000000006,10,39.900000000000006,Noite,Illinois (IL)
07/11/2023, Sundae  ,Sobremesa ,7.99,3,6,Wyatt Simmons,Leste,9,Drive-Thru,Karen Richards,29,Feminino,thompsonrobert@miller.biz,47.94,18,29.94,Noite,Florida (FL)
02/04/2022, Milkshake  ,Sobremesa ,10.99,5,1,Ashley Banks,Oeste,12,Delivery,Jonathan Patterson,47,Masculino,josephalexandria@hotmail.com,10.99,5,5.99,Noite,California (CA)
06/28/2022, Batata Frita  ,Acompanhamento ,9.99,3,3,Deborah Castaneda,Sul,4,Balcão,Robert Rose,46,Feminino,mkennedy@yahoo.com,29.97,9,20.97,Noite,Texas (TX)
06/09/2023, Sundae  ,Sobremesa ,7.99,3,7,Dana Shaw,Norte,13,Delivery,Tina Meyer,63,Masculino,christyfrench@walker-green.com,55.93,21,34.93,Noite,New York (NY)
12/13/2022, Refrigerante  ,Bebida ,4.99,1,7,Laura Perry,Oeste,1,Delivery,Tiffany Robinson,51,Feminino,duanewhite@hotmail.com,34.93,7,27.93,Noite,California (CA)
03/06/2022, Sundae  ,Sobremesa ,7.99,3,3,William Kim,Oeste,1,Drive-Thru,Danny Mcdowell,29,Masculino,anthony35@gmail.com,23.97,9,14.97,Noite,California (CA)
03/30/2023, Refrigerante  ,Bebida ,4.99,1,6,Robert Acosta,Oeste,14,Delivery,Dennis Williams,60,Feminino,lisamartinez@hotmail.com,29.94,6,23.94,Noite,California (CA)
07/29/2023, Sundae  ,Sobremesa ,7.99,3,2,Melinda Pitts,Sul,15,Drive-Thru,Timothy Zimmerman,55,Feminino,andrew08@gmail.com,15.98,6,9.98,Noite,Texas (TX)
05/08/2022, Hambúrguer Duplo  ,Hambúrguer ,19.99,10,7,Dawn Spears,Norte,15,Drive-Thru,Heather Bell,34,Feminino,david48@yahoo.com,139.92999999999998,70,69.92999999999998,Noite,New York (NY)
01/09/2023, Hambúrguer Simples  ,Hambúrguer ,14.99,7,7,Jeffrey Johnson,Norte,9,Delivery,Sarah King,28,Masculino,campbellshaun@collins.com,104.93,49,55.93000000000001,Noite,New York (NY)
11/02/2021, Milkshake  ,Sobremesa ,10.99,5,2,Hayden Fisher,Sul,8,Delivery,Mrs. Brittany Baker MD,18,Masculino,ljones@murphy-martin.com,21.98,10,11.98,Noite,Texas (TX)
04/22/2023, Hambúrguer Simples  ,Hambúrguer ,14.99,7,5,Steven Cook,Centro,2,Drive-Thru,Daniel Snyder,55,Masculino,youngbridget@gmail.com,74.95,35,39.95,Noite,Illinois (IL)
04/17/2023, Sundae  ,Sobremesa ,7.99,3,5,Micheal Brennan,Norte,7,Delivery,Kim Gordon,44,Feminino,bfigueroa@yahoo.com,39.95,15,24.950000000000003,Noite,New York (NY)
10/14/2022, Sundae  ,Sobremesa ,7.99,3,2,Kathleen White,Oeste,3,Drive-Thru,Samuel Martin,23,Feminino,zrivera@davis.net,15.98,6,9.98,Noite,California (CA)
10/14/2021, Hambúrguer Duplo  ,Hambúrguer ,19.99,10,1,Ashley Rodriguez,Norte,5,Balcão,John Griffin,58,Feminino,krystalolson@marsh.com,19.99,10,9.989999999999998,Noite,New York (NY)
05/17/2023, Refrigerante  ,Bebida ,4.99,1,10,Jennifer Butler,Oeste,11,Balcão,Sarah Medina,23,Feminino,santosbrandon@yahoo.com,49.900000000000006,10,39.900000000000006,Noite,California (CA)
11/24/2021, Hambúrguer Simples  ,Hambúrguer ,14.99,7,8,Elijah Hudson,Leste,2,Delivery,Susan Bentley,25,Masculino,harveyloretta@hotmail.com,119.92,56,63.92,Noite,Florida (FL)
09/12/2023, Hambúrguer Duplo  ,Hambúrguer ,19.99,10,9,George Conner,Leste,1,Delivery,Jacqueline West,46,Masculino,adamsjuan@gardner-robertson.org,179.91,90,89.91,Noite,Florida (FL)
04/06/2022, Refrigerante  ,Bebida ,4.99,1,5,Veronica Floyd,Sul,8,Drive-Thru,Amanda Underwood,29,Feminino,reedjulie@hotmail.com,24.950000000000003,5,19.950000000000003,Noite,Texas (TX)
10/01/2022, Milkshake  ,Sobremesa ,10.99,5,2,Juan Taylor,Leste,14,Balcão,Lisa Mullins,47,Masculino,whenry@graves.biz,21.98,10,11.98,Noite,Florida (FL)
12/28/2021, Hambúrguer Simples  ,Hambúrguer ,14.99,7,9,Karen Allison,Norte,6,Delivery,Lori Williams,38,Feminino,qking@wyatt-santiago.org,134.91,63,71.91,Noite,New York (NY)
11/05/2021, Milkshake  ,Sobremesa ,10.99,5,9,Kevin Walker,Norte,9,Balcão,Karen Wallace,43,Feminino,amanda98@snow.info,98.91,45,53.91,Noite,New York (NY)
08/31/2023, Sundae  ,Sobremesa ,7.99,3,5,Briana Thomas,Sul,13,Drive-Thru,Sarah Smith,68,Masculino,bairdsamantha@sawyer.com,39.95,15,24.950000000000003,Noite,Texas (TX)
02/01/2022, Milkshake  ,Sobremesa ,10.99,5,10,Eric Anderson,Sul,14,Delivery,Holly Perez,49,Feminino,hlyons@hotmail.com,109.9,50,59.900000000000006,Noite,Texas (TX)
12/20/2021, Sundae  ,Sobremesa ,7.99,3,5,Bridget Brown,Norte,8,Drive-Thru,Thomas Garcia,33,Masculino,christopherturner@yahoo.com,39.95,15,24.950000000000003,Noite,New York (NY)
07/28/2022, Batata Frita  ,Acompanhamento ,9.99,3,3,Michelle Ross,Oeste,10,Balcão,Lauren Garcia,35,Feminino,johnsonjohnathan@hotmail.com,29.97,9,20.97,Noite,California (CA)
11/18/2022, Sundae  ,Sobremesa ,7.99,3,4,Wendy Baker,Oeste,8,Balcão,Charles Mclaughlin,29,Feminino,brittanylane@hotmail.com,31.96,12,19.96,Noite,California (CA)
06/14/2023, Milkshake  ,Sobremesa ,10.99,5,2,Kristin Wagner,Oeste,15,Delivery,Thomas Moore,55,Feminino,allenjennifer@gmail.com,21.98,10,11.98,Noite,California (CA)
03/25/2022, Milkshake  ,Sobremesa ,10.99,5,2,David Nguyen,Norte,4,Balcão,Christopher Norton,54,Feminino,bernard59@yahoo.com,21.98,10,11.98,Noite,New York (NY)
09/30/2023, Milkshake  ,Sobremesa ,10.99,5,8,Kelly Wilson,Leste,3,Delivery,Julie Chen,33,Masculino,samuellopez@yahoo.com,87.92,40,47.92,Noite,Florida (FL)
07/06/2022, Refrigerante  ,Bebida ,4.99,1,10,Kenneth Henderson,Sul,3,Delivery,Bryan Boyd,64,Feminino,edward28@bailey.com,49.900000000000006,10,39.900000000000006,Noite,Texas (TX)
10/21/2021, Hambúrguer Duplo  ,Hambúrguer ,19.99,10,2,Matthew Thomas,Norte,4,Balcão,Dawn Walsh,51,Masculino,zcarroll@hotmail.com,39.98,20,19.98,Noite,New York (NY)
03/26/2023, Hambúrguer Duplo  ,Hambúrguer ,19.99,10,5,Erin Little DVM,Centro,4,Delivery,Jonathan Bryant,37,Feminino,hollandcynthia@zimmerman.com,99.95,50,49.94999999999999,Noite,Illinois (IL)
12/13/2022, Refrigerante  ,Bebida ,4.99,1,9,Samantha Williamson,Leste,8,Drive-Thru,Michelle Turner,60,Feminino,vpatterson@haas.net,44.91,9,35.910000000000004,Noite,Florida (FL)
04/02/2023, Refrigerante  ,Bebida ,4.99,1,9,Haley Salazar,Leste,14,Balcão,Lawrence Fitzgerald,32,Feminino,kevin72@marsh.com,44.91,9,35.910000000000004,Noite,Florida (FL)
08/04/2023, Refrigerante  ,Bebida ,4.99,1,9,Jennifer Dixon,Centro,15,Drive-Thru,Melanie Gutierrez,46,Feminino,heather39@yahoo.com,44.91,9,35.910000000000004,Noite,Illinois (IL)
10/18/2021, Refrigerante  ,Bebida ,4.99,1,2,Wendy Warner,Sul,2,Balcão,Brooke Mcgee,54,Feminino,edwardmontoya@mosley-perez.biz,9.98,2,7.98,Noite,Texas (TX)
03/14/2023, Sundae  ,Sobremesa ,7.99,3,10,Angela Garner,Oeste,14,Drive-Thru,Keith Webb,56,Feminino,rogerssamantha@cook-sandoval.info,79.9,30,49.900000000000006,Noite,California (CA)
12/21/2021, Hambúrguer Duplo  ,Hambúrguer ,19.99,10,5,Kimberly Bryant,Leste,15,Balcão,Melissa Hughes,59,Feminino,jperkins@hotmail.com,99.95,50,49.94999999999999,Noite,Florida (FL)
09/17/2023, Sundae  ,Sobremesa ,7.99,3,10,Zachary Mccoy,Oeste,9,Drive-Thru,Mr. Steven Love,30,Feminino,sarahhammond@yahoo.com,79.9,30,49.900000000000006,Noite,California (CA)
11/04/2022, Batata Frita  ,Acompanhamento ,9.99,3,7,Alexander Green,Sul,12,Delivery,Kayla Carney,32,Feminino,dhoward@jackson-rogers.org,69.93,21,48.93000000000001,Noite,Texas (TX)
10/08/2021, Milkshake  ,Sobremesa ,10.99,5,4,Karen Schultz,Oeste,9,Delivery,Alex Cooper,38,Masculino,andersonjohn@gmail.com,43.96,20,23.96,Noite,California (CA)
11/30/2022, Hambúrguer Duplo  ,Hambúrguer ,19.99,10,7,Jose Newton,Leste,11,Delivery,Amber Richardson,56,Feminino,christopher02@riley.org,139.92999999999998,70,69.92999999999998,Noite,Florida (FL)
11/14/2021, Refrigerante  ,Bebida ,4.99,1,4,Todd Ruiz,Leste,7,Delivery,Melissa Pham,30,Feminino,salazarvalerie@white-thompson.org,19.96,4,15.96,Noite,Florida (FL)
02/03/2023, Milkshake  ,Sobremesa ,10.99,5,2,Kyle Smith,Sul,9,Drive-Thru,Anthony Baxter,34,Feminino,makaylahood@hotmail.com,21.98,10,11.98,Noite,Texas (TX)
03/19/2022, Hambúrguer Duplo  ,Hambúrguer ,19.99,10,3,Shawn Mckee,Leste,13,Delivery,Scott Beck,25,Feminino,pbailey@gmail.com,59.97,30,29.97,Noite,Florida (FL)
11/24/2021, Hambúrguer Simples  ,Hambúrguer ,14.99,7,1,Tiffany Hammond,Leste,3,Drive-Thru,David Houston,31,Masculino,lmartinez@hotmail.com,14.99,7,7.99,Noite,Florida (FL)
12/29/2021, Refrigerante  ,Bebida ,4.99,1,10,Eric Ramirez,Norte,9,Balcão,Melissa Rodriguez,26,Feminino,emilywalton@salas.com,49.900000000000006,10,39.900000000000006,Noite,New York (NY)
12/02/2021, Milkshake  ,Sobremesa ,10.99,5,2,Emily Mueller,Sul,2,Delivery,Thomas Beard,36,Feminino,lcarney@hotmail.com,21.98,10,11.98,Noite,Texas (TX)
09/14/2023, Sundae  ,Sobremesa ,7.99,3,5,Steven Shaw,Centro,3,Drive-Thru,Laura Orozco,48,Feminino,buchanantanya@hotmail.com,39.95,15,24.950000000000003,Noite,Illinois (IL)
04/25/2022, Hambúrguer Duplo  ,Hambúrguer ,19.99,10,1,Richard Morgan,Leste,8,Balcão,Allison Parker,52,Masculino,matthewcowan@perez-hess.com,19.99,10,9.989999999999998,Noite,Florida (FL)
02/20/2022, Milkshake  ,Sobremesa ,10.99,5,4,Melissa Wilson,Sul,7,Delivery,Benjamin Arellano,56,Feminino,bgonzalez@gmail.com,43.96,20,23.96,Noite,Texas (TX)
08/01/2022, Sundae  ,Sobremesa ,7.99,3,10,Angela Gonzalez,Leste,13,Balcão,Kevin Nash,46,Masculino,mendozakatie@brown-howell.com,79.9,30,49.900000000000006,Noite,Florida (FL)
12/07/2021, Refrigerante  ,Bebida ,4.99,1,8,Rachel Chavez,Norte,13,Delivery,Alexandra Nichols,30,Feminino,terri19@hotmail.com,39.92,8,31.92,Noite,New York (NY)
07/12/2022, Milkshake  ,Sobremesa ,10.99,5,7,Alexandra Johns,Oeste,11,Delivery,Nicole Andrews,34,Feminino,thomas13@thompson.info,76.93,35,41.93000000000001,Noite,California (CA)
10/21/2022, Sundae  ,Sobremesa ,7.99,3,6,Adam Watson,Sul,11,Balcão,Denise Matthews,36,Feminino,christy03@hotmail.com,47.94,18,29.94,Noite,Texas (TX)
03/25/2023, Hambúrguer Duplo  ,Hambúrguer ,19.99,10,10,Carl Montgomery,Norte,14,Delivery,Robert Walsh,41,Masculino,yjones@nichols.info,199.9,100,99.89999999999998,Noite,New York (NY)
12/26/2021, Sundae  ,Sobremesa ,7.99,3,4,Linda Strickland,Norte,3,Drive-Thru,Justin Mayo,39,Feminino,pcabrera@hotmail.com,31.96,12,19.96,Noite,New York (NY)
03/04/2022, Hambúrguer Duplo  ,Hambúrguer ,19.99,10,6,Kerry King,Leste,14,Balcão,Hailey Novak,43,Masculino,henry90@yahoo.com,119.94,60,59.94,Noite,Florida (FL)
08/03/2023, Sundae  ,Sobremesa ,7.99,3,1,Jacob Franklin,Norte,4,Drive-Thru,Michael Dixon,22,Masculino,hayesnathan@gmail.com,7.99,3,4.99,Noite,New York (NY)
01/20/2023, Hambúrguer Simples  ,Hambúrguer ,14.99,7,5,Gabrielle Ward,Norte,4,Drive-Thru,Steven Wilson,24,Masculino,josephbailey@hotmail.com,74.95,35,39.95,Noite,New York (NY)
11/15/2022, Milkshake  ,Sobremesa ,10.99,5,4,Martha Sanchez,Oeste,1,Delivery,Tracy Richards,53,Feminino,hcooper@gmail.com,43.96,20,23.96,Noite,California (CA)
04/05/2023, Hambúrguer Simples  ,Hambúrguer ,14.99,7,4,Alan Marks,Sul,8,Delivery,Stephen Kim,46,Masculino,crystal16@hotmail.com,59.96,28,31.96,Noite,Texas (TX)
12/07/2022, Batata Frita  ,Acompanhamento ,9.99,3,10,Brittany Hernandez,Sul,11,Balcão,David Morrow,49,Masculino,imiller@johnson.com,99.9,30,69.9,Noite,Texas (TX)
02/04/2022, Milkshake  ,Sobremesa ,10.99,5,10,Kyle Hall,Norte,1,Drive-Thru,Stacey Anderson,24,Masculino,craig27@hotmail.com,109.9,50,59.900000000000006,Noite,New York (NY)
03/07/2022, Milkshake  ,Sobremesa ,10.99,5,9,Stephen Davis,Centro,9,Balcão,Linda Dickerson,69,Feminino,gregghanson@gmail.com,98.91,45,53.91,Noite,Illinois (IL)
02/24/2023, Hambúrguer Simples  ,Hambúrguer ,14.99,7,6,Charles Haynes,Leste,13,Drive-Thru,Ashlee Bryan,56,Masculino,xhurley@lynch.com,89.94,42,47.94,Noite,Florida (FL)
04/10/2023, Sundae  ,Sobremesa ,7.99,3,6,Tammy Watts,Norte,9,Delivery,Thomas Hodge,68,Masculino,cheryl50@price.com,47.94,18,29.94,Noite,New York (NY)
10/03/2022, Milkshake  ,Sobremesa ,10.99,5,7,Kim Wells,Oeste,9,Balcão,Gabriel Hudson,34,Feminino,anthonyrubio@hotmail.com,76.93,35,41.93000000000001,Noite,California (CA)
05/09/2022, Refrigerante  ,Bebida ,4.99,1,9,Mark Blanchard,Sul,8,Drive-Thru,Alexander Steele,57,Masculino,kimberlycox@johnson.org,44.91,9,35.910000000000004,Noite,Texas (TX)
03/08/2023, Hambúrguer Simples  ,Hambúrguer ,14.99,7,7,Robert Richardson,Norte,12,Drive-Thru,Wanda Martin,53,Feminino,jennifer16@hotmail.com,104.93,49,55.93000000000001,Noite,New York (NY)
03/24/2022, Hambúrguer Simples  ,Hambúrguer ,14.99,7,1,Dr. Daniel Lewis,Sul,2,Delivery,Marco Garza,22,Feminino,elizabethbarrett@price.biz,14.99,7,7.99,Noite,Texas (TX)
10/05/2021, Hambúrguer Simples  ,Hambúrguer ,14.99,7,4,Edward Ashley,Leste,13,Delivery,Jasmine Day,60,Masculino,kortiz@hotmail.com,59.96,28,31.96,Noite,Florida (FL)
12/16/2021, Batata Frita  ,Acompanhamento ,9.99,3,1,Michael Hale,Centro,14,Drive-Thru,Vernon Kent,26,Feminino,wilkinscharles@hotmail.com,9.99,3,6.99,Noite,Illinois (IL)
09/17/2022, Hambúrguer Simples  ,Hambúrguer ,14.99,7,3,John Taylor,Norte,10,Balcão,Carrie Newton,39,Masculino,richmondkevin@harper.info,44.97,21,23.97,Noite,New York (NY)
