Data da Venda,Nome do Produto,Categoria do Produto,Preço Unitário do Produto,Custo de Produção Unitário,Quantidade Vendida,Nome do Funcionário,Região do Fast Food,Tempo de Atendimento (min),Tipo de Atendimento,Nome do Cliente,Idade do Cliente,Gênero do Cliente,Valor Total de Venda,Custo Total de Produção,Lucro,Estado
2022-10-13,Sundae,Sobremesa,7.99,3,8,Patrick Lewis,Leste,1,Delivery,Sara Bailey,67,Masculino,63.92,24,39.92,Florida (FL)
2023-03-06,Batata Frita,Acompanhamento,9.99,3,7,Toni Gill,Sul,6,Balcão,Kelsey Williams,55,Feminino,69.93,21,48.93000000000001,Texas (TX)
2022-05-26,Refrigerante,Bebida,4.99,1,10,Dennis Morgan,Leste,15,Balcão,Dale Cole,26,Masculino,49.900000000000006,10,39.900000000000006,Florida (FL)
2022-12-19,Hambúrguer Duplo,Hambúrguer,19.99,10,8,Kelly Thomas,Norte,15,Drive-Thru,Alexandra Todd,20,Masculino,159.92,80,79.91999999999999,New York (NY)
2022-03-16,Milkshake,Sobremesa,10.99,5,9,Michael Parks,Norte,14,Delivery,Nicholas Mills,22,Feminino,98.91,45,53.91,New York (NY)
2023-07-04,Milkshake,Sobremesa,10.99,5,7,April Patterson,Sul,15,Drive-Thru,Tyler Hernandez,37,Masculino,76.93,35,41.93000000000001,Texas (TX)
2022-01-16,Hambúrguer Simples,Hambúrguer,14.99,7,9,Bruce Rogers,Leste,12,Delivery,Kristin Castro,66,Feminino,134.91,63,71.91,Florida (FL)
2023-05-08,Milkshake,Sobremesa,10.99,5,3,Stephen Mendoza,Oeste,15,Drive-Thru,Christopher Brown,64,Masculino,32.97,15,17.97,California (CA)
2022-09-08,Batata Frita,Acompanhamento,9.99,3,2,Dr. Joshua Williams,Oeste,12,Delivery,Tracy Landry,21,Feminino,19.98,6,13.98,California (CA)
2022-09-30,Milkshake,Sobremesa,10.99,5,5,Andrew Parks,Sul,11,Balcão,Shannon Gregory,54,Masculino,54.95,25,29.950000000000003,Texas (TX)
2022-10-04,Refrigerante,Bebida,4.99,1,5,Shelley Mckenzie,Centro,11,Drive-Thru,Maria Jennings,27,Masculino,24.950000000000003,5,19.950000000000003,Illinois (IL)
2022-05-18,Batata Frita,Acompanhamento,9.99,3,10,Barbara Gonzalez,Leste,14,Drive-Thru,Christopher Andrade,21,Masculino,99.9,30,69.9,Florida (FL)
2022-04-04,Batata Frita,Acompanhamento,9.99,3,4,Amy Hill,Leste,1,Delivery,Matthew Massey,31,Masculino,39.96,12,27.96,Florida (FL)
2023-09-13,Milkshake,Sobremesa,10.99,5,2,Darrell Perez,Norte,4,Drive-Thru,Keith Preston,24,Feminino,21.98,10,11.98,New York (NY)
2023-09-21,Sundae,Sobremesa,7.99,3,4,Brittany Martin,Norte,14,Balcão,Alexandra Young,58,Feminino,31.96,12,19.96,New York (NY)
2022-10-15,Batata Frita,Acompanhamento,9.99,3,2,Michael Barron,Sul,10,Balcão,Julie Townsend,45,Feminino,19.98,6,13.98,Texas (TX)
2023-03-09,Batata Frita,Acompanhamento,9.99,3,1,Audrey Santiago,Centro,11,Balcão,Chad Miller,24,Feminino,9.99,3,6.99,Illinois (IL)
2022-09-02,Hambúrguer Duplo,Hambúrguer,19.99,10,7,Donald Hernandez,Norte,11,Balcão,Nicole Williams,23,Masculino,139.92999999999998,70,69.92999999999998,New York (NY)
2022-03-05,Hambúrguer Simples,Hambúrguer,14.99,7,6,Zachary Peterson,Centro,9,Balcão,Carl Gardner,19,Feminino,89.94,42,47.94,Illinois (IL)
2021-12-18,Batata Frita,Acompanhamento,9.99,3,1,Katelyn Williams,Norte,6,Drive-Thru,Mr. Thomas Watkins,18,Feminino,9.99,3,6.99,New York (NY)
2022-07-12,Sundae,Sobremesa,7.99,3,7,Joseph Johnson,Centro,7,Delivery,Tiffany Hutchinson,33,Masculino,55.93,21,34.93,Illinois (IL)
2023-03-05,Milkshake,Sobremesa,10.99,5,4,Parker Hall,Sul,14,Balcão,Steven Martin,24,Masculino,43.96,20,23.96,Texas (TX)
2022-06-29,Hambúrguer Simples,Hambúrguer,14.99,7,3,Jose Cervantes,Norte,13,Drive-Thru,John Mueller,20,Masculino,44.97,21,23.97,New York (NY)
2023-01-05,Hambúrguer Simples,Hambúrguer,14.99,7,9,Andrew Owens,Oeste,4,Balcão,Roger Melendez,49,Feminino,134.91,63,71.91,California (CA)
2022-08-25,Hambúrguer Simples,Hambúrguer,14.99,7,2,Marilyn Peterson,Norte,15,Delivery,Angela Rios,19,Feminino,29.98,14,15.98,New York (NY)
2022-10-01,Hambúrguer Duplo,Hambúrguer,19.99,10,3,Theresa Steele,Oeste,4,Delivery,Andre Oneal,21,Masculino,59.97,30,29.97,California (CA)
2022-09-30,Hambúrguer Simples,Hambúrguer,14.99,7,2,Carmen Perez,Oeste,14,Drive-Thru,Ryan Grimes,64,Masculino,29.98,14,15.98,California (CA)
2023-06-13,Refrigerante,Bebida,4.99,1,3,Karen Richard,Sul,8,Drive-Thru,Robert Christensen,47,Masculino,14.97,3,11.97,Texas (TX)
2023-08-18,Refrigerante,Bebida,4.99,1,8,Denise Guzman,Centro,13,Delivery,Cassandra Edwards,27,Masculino,39.92,8,31.92,Illinois (IL)
2023-07-05,Hambúrguer Duplo,Hambúrguer,19.99,10,8,Kathleen Oliver,Leste,14,Delivery,Susan Rose,28,Feminino,159.92,80,79.91999999999999,Florida (FL)
2022-03-05,Hambúrguer Duplo,Hambúrguer,19.99,10,2,David Shaw,Norte,2,Balcão,Cynthia Woods,41,Masculino,39.98,20,19.98,New York (NY)
2022-02-23,Refrigerante,Bebida,4.99,1,8,Robert Davis,Leste,5,Drive-Thru,Mariah Molina,27,Masculino,39.92,8,31.92,Florida (FL)
2023-08-10,Milkshake,Sobremesa,10.99,5,6,David Kerr,Oeste,11,Balcão,Joshua Fuller,24,Masculino,65.94,30,35.94,California (CA)
2023-06-26,Sundae,Sobremesa,7.99,3,2,Gerald Martin,Centro,9,Drive-Thru,Kelly Bennett,27,Feminino,15.98,6,9.98,Illinois (IL)
2022-12-04,Hambúrguer Simples,Hambúrguer,14.99,7,10,Denise Brown DVM,Oeste,2,Drive-Thru,Pamela Chase,70,Masculino,149.9,70,79.9,California (CA)
2022-01-24,Refrigerante,Bebida,4.99,1,9,Victor Schneider,Norte,5,Balcão,Charles Davis,25,Feminino,44.91,9,35.910000000000004,New York (NY)
2023-02-28,Refrigerante,Bebida,4.99,1,3,Richard Coleman,Leste,6,Delivery,Bethany Davis DDS,44,Masculino,14.97,3,11.97,Florida (FL)
2023-02-23,Hambúrguer Duplo,Hambúrguer,19.99,10,5,Nathan Rollins,Norte,14,Balcão,Ashley Wagner,54,Masculino,99.95,50,49.94999999999999,New York (NY)
2023-01-27,Sundae,Sobremesa,7.99,3,7,Carrie Yoder MD,Leste,9,Drive-Thru,Michael Robinson,44,Masculino,55.93,21,34.93,Florida (FL)
2022-10-24,Milkshake,Sobremesa,10.99,5,9,Ronald Walker,Oeste,11,Delivery,Brianna Bailey,35,Feminino,98.91,45,53.91,California (CA)
2022-04-02,Hambúrguer Duplo,Hambúrguer,19.99,10,5,Laura Boyer,Leste,12,Drive-Thru,Richard Blair,31,Feminino,99.95,50,49.94999999999999,Florida (FL)
2023-08-12,Sundae,Sobremesa,7.99,3,6,Lisa Watkins,Leste,2,Delivery,William Irwin,68,Feminino,47.94,18,29.94,Florida (FL)
2022-08-25,Hambúrguer Duplo,Hambúrguer,19.99,10,3,Peter White,Centro,14,Balcão,Sara Alexander,69,Masculino,59.97,30,29.97,Illinois (IL)
2023-08-23,Sundae,Sobremesa,7.99,3,8,Michael Rosales,Sul,6,Delivery,Brian Lee,26,Feminino,63.92,24,39.92,Texas (TX)
2023-06-23,Hambúrguer Duplo,Hambúrguer,19.99,10,7,Mr. Mario Parker,Leste,9,Delivery,Jeffrey Lucero,47,Feminino,139.92999999999998,70,69.92999999999998,Florida (FL)
2023-01-25,Batata Frita,Acompanhamento,9.99,3,5,James Richards,Oeste,4,Balcão,Jeffrey Thomas,53,Masculino,49.95,15,34.95,California (CA)
2022-03-17,Batata Frita,Acompanhamento,9.99,3,1,Jackson Lopez,Oeste,8,Delivery,Melissa Allison,41,Feminino,9.99,3,6.99,California (CA)
2023-04-28,Hambúrguer Duplo,Hambúrguer,19.99,10,1,Scott Wood,Sul,1,Delivery,Eric Deleon,60,Masculino,19.99,10,9.989999999999998,Texas (TX)
2023-04-17,Sundae,Sobremesa,7.99,3,3,Matthew Guzman,Centro,11,Drive-Thru,William Castro,57,Masculino,23.97,9,14.97,Illinois (IL)
2022-11-06,Hambúrguer Simples,Hambúrguer,14.99,7,5,Joseph Jones,Norte,9,Delivery,David Miller,39,Masculino,74.95,35,39.95,New York (NY)
2022-07-05,Sundae,Sobremesa,7.99,3,6,Edward Coffey,Oeste,9,Delivery,Ellen Ellison,53,Masculino,47.94,18,29.94,California (CA)
2023-03-20,Refrigerante,Bebida,4.99,1,7,James Holland,Oeste,6,Drive-Thru,Ray Vazquez,60,Masculino,34.93,7,27.93,California (CA)
2022-06-20,Sundae,Sobremesa,7.99,3,3,John Rivera,Centro,1,Drive-Thru,Aaron Welch,56,Masculino,23.97,9,14.97,Illinois (IL)
2021-12-20,Hambúrguer Simples,Hambúrguer,14.99,7,4,Stephanie Carter,Oeste,6,Drive-Thru,Danielle Murphy,67,Masculino,59.96,28,31.96,California (CA)
2022-10-11,Hambúrguer Duplo,Hambúrguer,19.99,10,8,Lisa Holmes,Oeste,15,Drive-Thru,Michelle Melendez,28,Masculino,159.92,80,79.91999999999999,California (CA)
2021-10-05,Hambúrguer Duplo,Hambúrguer,19.99,10,9,Erin Case,Leste,2,Drive-Thru,Jason Jones,61,Masculino,179.91,90,89.91,Florida (FL)
2022-08-11,Milkshake,Sobremesa,10.99,5,6,Kellie Sanchez,Leste,14,Balcão,Randall Bell,43,Masculino,65.94,30,35.94,Florida (FL)
2022-06-17,Milkshake,Sobremesa,10.99,5,8,Joshua Brown,Centro,1,Balcão,Jared Rosales,35,Masculino,87.92,40,47.92,Illinois (IL)
2022-10-05,Batata Frita,Acompanhamento,9.99,3,4,Franklin Washington,Centro,14,Drive-Thru,Lisa Torres,61,Masculino,39.96,12,27.96,Illinois (IL)
2023-05-15,Batata Frita,Acompanhamento,9.99,3,3,Jennifer Buchanan,Centro,4,Balcão,Evan West,31,Feminino,29.97,9,20.97,Illinois (IL)
2023-07-01,Refrigerante,Bebida,4.99,1,2,Miss Elizabeth Hansen,Oeste,8,Drive-Thru,Mrs. Olivia Johnson,55,Feminino,9.98,2,7.98,California (CA)
2022-07-05,Sundae,Sobremesa,7.99,3,3,Maria Anderson,Norte,6,Delivery,Emily French,60,Feminino,23.97,9,14.97,New York (NY)
2022-06-18,Refrigerante,Bebida,4.99,1,3,Lori Moore,Norte,10,Drive-Thru,Anna Vaughan,21,Masculino,14.97,3,11.97,New York (NY)
2022-05-23,Hambúrguer Duplo,Hambúrguer,19.99,10,8,Rebecca Smith,Norte,10,Delivery,Barbara Mccoy,49,Feminino,159.92,80,79.91999999999999,New York (NY)
2022-12-15,Refrigerante,Bebida,4.99,1,1,Cheryl Nunez,Centro,10,Drive-Thru,Juan Johnson,51,Feminino,4.99,1,3.99,Illinois (IL)
2022-02-14,Milkshake,Sobremesa,10.99,5,4,Anthony Foster,Leste,9,Balcão,Samuel Holt,38,Masculino,43.96,20,23.96,Florida (FL)
2023-09-04,Hambúrguer Simples,Hambúrguer,14.99,7,8,Richard Booth,Norte,6,Balcão,Brian Moody,48,Masculino,119.92,56,63.92,New York (NY)
2022-03-30,Hambúrguer Simples,Hambúrguer,14.99,7,10,Johnathan Mitchell,Centro,1,Delivery,Michael Moore,33,Masculino,149.9,70,79.9,Illinois (IL)
2021-10-29,Milkshake,Sobremesa,10.99,5,6,Robert Jackson,Norte,9,Delivery,Debbie Larsen,55,Masculino,65.94,30,35.94,New York (NY)
2022-05-24,Refrigerante,Bebida,4.99,1,2,Debbie Miller,Sul,9,Delivery,Timothy Woodward,28,Feminino,9.98,2,7.98,Texas (TX)
2022-05-18,Hambúrguer Duplo,Hambúrguer,19.99,10,5,Robert Williams,Oeste,6,Balcão,Kyle Richmond,57,Masculino,99.95,50,49.94999999999999,California (CA)
2022-07-27,Milkshake,Sobremesa,10.99,5,9,James Perez,Norte,10,Balcão,Matthew King,39,Masculino,98.91,45,53.91,New York (NY)
2022-04-17,Refrigerante,Bebida,4.99,1,9,Yvonne Perry,Centro,10,Balcão,Zachary Kelly,61,Feminino,44.91,9,35.910000000000004,Illinois (IL)
2022-04-17,Refrigerante,Bebida,4.99,1,9,Mrs. Ashley Oneal,Oeste,6,Drive-Thru,Nicholas Richardson,30,Feminino,44.91,9,35.910000000000004,California (CA)
2022-02-27,Hambúrguer Duplo,Hambúrguer,19.99,10,2,Rebecca Medina,Norte,1,Balcão,Kim Smith,43,Feminino,39.98,20,19.98,New York (NY)
2022-03-13,Hambúrguer Simples,Hambúrguer,14.99,7,1,Michael Brock,Norte,15,Balcão,Brian Robertson,63,Masculino,14.99,7,7.99,New York (NY)
2023-04-01,Sundae,Sobremesa,7.99,3,8,Dylan Baker,Centro,14,Delivery,Anthony Gonzalez,57,Feminino,63.92,24,39.92,Illinois (IL)
2023-03-07,Hambúrguer Duplo,Hambúrguer,19.99,10,5,John Navarro,Oeste,15,Drive-Thru,Carolyn Newman,25,Masculino,99.95,50,49.94999999999999,California (CA)
2022-12-05,Hambúrguer Duplo,Hambúrguer,19.99,10,3,Scott Williams,Oeste,12,Delivery,Julie Gonzales,25,Masculino,59.97,30,29.97,California (CA)
2023-05-21,Batata Frita,Acompanhamento,9.99,3,10,Diane Quinn,Oeste,2,Balcão,Jeffrey Torres,69,Feminino,99.9,30,69.9,California (CA)
2021-12-12,Hambúrguer Simples,Hambúrguer,14.99,7,10,John Boyd,Centro,3,Delivery,Wesley Bennett,29,Feminino,149.9,70,79.9,Illinois (IL)
2022-09-30,Hambúrguer Simples,Hambúrguer,14.99,7,2,Robert Houston,Centro,3,Delivery,Valerie Bishop,67,Masculino,29.98,14,15.98,Illinois (IL)
2023-06-18,Sundae,Sobremesa,7.99,3,7,Tammy Walsh,Norte,11,Drive-Thru,Daniel Anderson,18,Feminino,55.93,21,34.93,New York (NY)
2022-08-02,Sundae,Sobremesa,7.99,3,2,Karen Dodson,Norte,6,Drive-Thru,Frances Spencer,44,Feminino,15.98,6,9.98,New York (NY)
2022-10-05,Sundae,Sobremesa,7.99,3,3,Joel Rogers,Centro,15,Balcão,Stacey Hernandez,25,Feminino,23.97,9,14.97,Illinois (IL)
2022-01-02,Hambúrguer Simples,Hambúrguer,14.99,7,2,Gabrielle Massey,Norte,14,Balcão,Madeline Ali,53,Feminino,29.98,14,15.98,New York (NY)
2023-06-25,Hambúrguer Simples,Hambúrguer,14.99,7,2,Ricky Thomas,Centro,7,Balcão,Sandra Duarte,36,Feminino,29.98,14,15.98,Illinois (IL)
2022-02-05,Refrigerante,Bebida,4.99,1,7,Michelle Gilbert,Centro,13,Delivery,Deborah Pham,27,Masculino,34.93,7,27.93,Illinois (IL)
2022-11-25,Hambúrguer Simples,Hambúrguer,14.99,7,5,Jeffrey Williams,Oeste,13,Delivery,Stephen Russell,34,Masculino,74.95,35,39.95,California (CA)
2023-09-20,Hambúrguer Duplo,Hambúrguer,19.99,10,5,Christina Cervantes,Oeste,10,Drive-Thru,Amber Johnson,30,Feminino,99.95,50,49.94999999999999,California (CA)
2023-03-09,Hambúrguer Duplo,Hambúrguer,19.99,10,2,Ronnie Burns,Sul,11,Drive-Thru,Patrick Roberts,32,Masculino,39.98,20,19.98,Texas (TX)
2021-10-25,Batata Frita,Acompanhamento,9.99,3,4,Derek Gonzalez,Norte,8,Balcão,Alexander Escobar,61,Feminino,39.96,12,27.96,New York (NY)
2023-05-12,Refrigerante,Bebida,4.99,1,1,David Schneider,Norte,8,Drive-Thru,Bianca Owen,30,Masculino,4.99,1,3.99,New York (NY)
2023-08-29,Milkshake,Sobremesa,10.99,5,1,Derek Stewart,Leste,9,Delivery,Kevin Mclean,58,Masculino,10.99,5,5.99,Florida (FL)
2023-05-23,Refrigerante,Bebida,4.99,1,4,Charles Martin,Leste,7,Drive-Thru,Austin Thomas,42,Feminino,19.96,4,15.96,Florida (FL)
2022-11-01,Sundae,Sobremesa,7.99,3,9,Maria Rangel,Sul,4,Delivery,Christopher Williams,51,Masculino,71.91,27,44.91,Texas (TX)
2022-03-11,Batata Frita,Acompanhamento,9.99,3,3,Sherry Watkins,Centro,4,Delivery,Daniel Lawson,52,Feminino,29.97,9,20.97,Illinois (IL)
2022-03-21,Batata Frita,Acompanhamento,9.99,3,8,Tommy Clark,Oeste,5,Drive-Thru,Jimmy Conrad,33,Feminino,79.92,24,55.92,California (CA)
2022-07-06,Milkshake,Sobremesa,10.99,5,6,Robert Freeman,Norte,10,Balcão,John Mora,52,Feminino,65.94,30,35.94,New York (NY)
2023-02-25,Batata Frita,Acompanhamento,9.99,3,7,Willie Sparks,Leste,12,Delivery,Mrs. Rebecca Davenport,36,Feminino,69.93,21,48.93000000000001,Florida (FL)
2022-03-10,Batata Frita,Acompanhamento,9.99,3,2,Kristin Hicks,Leste,15,Drive-Thru,Gary Becker,33,Feminino,19.98,6,13.98,Florida (FL)
2023-09-24,Batata Frita,Acompanhamento,9.99,3,7,Brett Rogers,Sul,14,Drive-Thru,Christopher Maxwell,45,Feminino,69.93,21,48.93000000000001,Texas (TX)
2022-06-07,Hambúrguer Duplo,Hambúrguer,19.99,10,2,Thomas James,Sul,9,Delivery,Angela Bailey,60,Masculino,39.98,20,19.98,Texas (TX)
2022-12-27,Sundae,Sobremesa,7.99,3,2,Dr. Katherine Perkins DVM,Sul,6,Drive-Thru,Kyle Rios,48,Feminino,15.98,6,9.98,Texas (TX)
2023-01-22,Hambúrguer Simples,Hambúrguer,14.99,7,9,Cameron Wood,Leste,2,Drive-Thru,Ronald Perez,41,Feminino,134.91,63,71.91,Florida (FL)
2023-03-06,Hambúrguer Duplo,Hambúrguer,19.99,10,5,Maurice Neal,Leste,9,Balcão,Donna Byrd,24,Masculino,99.95,50,49.94999999999999,Florida (FL)
2023-01-13,Hambúrguer Duplo,Hambúrguer,19.99,10,7,Reginald Moore,Oeste,15,Balcão,Claire Hicks,59,Feminino,139.92999999999998,70,69.92999999999998,California (CA)
2022-12-20,Hambúrguer Duplo,Hambúrguer,19.99,10,7,Shane Russell,Centro,6,Delivery,Michelle Romero,62,Feminino,139.92999999999998,70,69.92999999999998,Illinois (IL)
2022-08-03,Batata Frita,Acompanhamento,9.99,3,8,Melissa Novak,Norte,9,Delivery,Ms. Betty Perkins PhD,30,Feminino,79.92,24,55.92,New York (NY)
2021-11-22,Sundae,Sobremesa,7.99,3,9,Ricky Vaughan,Leste,7,Balcão,Matthew Bailey,62,Masculino,71.91,27,44.91,Florida (FL)
2023-02-22,Hambúrguer Duplo,Hambúrguer,19.99,10,5,Taylor Dorsey,Centro,1,Balcão,Audrey Garcia,41,Feminino,99.95,50,49.94999999999999,Illinois (IL)
2022-01-20,Batata Frita,Acompanhamento,9.99,3,5,Amy Liu,Leste,13,Balcão,Carl Gardner,40,Masculino,49.95,15,34.95,Florida (FL)
2021-10-28,Sundae,Sobremesa,7.99,3,9,Michael Diaz,Norte,6,Delivery,Courtney Vega,38,Masculino,71.91,27,44.91,New York (NY)
2022-04-25,Batata Frita,Acompanhamento,9.99,3,2,Daniel Torres,Oeste,4,Drive-Thru,Billy Howard,58,Feminino,19.98,6,13.98,California (CA)
2023-06-27,Milkshake,Sobremesa,10.99,5,4,Harold Ferguson,Oeste,10,Delivery,Jacob Braun,51,Feminino,43.96,20,23.96,California (CA)
2022-01-04,Batata Frita,Acompanhamento,9.99,3,10,Nancy Jones,Leste,13,Delivery,Margaret Reed,65,Masculino,99.9,30,69.9,Florida (FL)
2023-08-04,Refrigerante,Bebida,4.99,1,7,Samantha Vasquez,Sul,8,Balcão,Leonard Flores,37,Masculino,34.93,7,27.93,Texas (TX)
2022-09-19,Hambúrguer Duplo,Hambúrguer,19.99,10,6,Amanda Wilson,Leste,6,Drive-Thru,Thomas Martinez,28,Masculino,119.94,60,59.94,Florida (FL)
2023-09-28,Batata Frita,Acompanhamento,9.99,3,6,Darlene Sanders,Centro,1,Delivery,Dawn Watson,23,Masculino,59.94,18,41.94,Illinois (IL)
2022-03-11,Refrigerante,Bebida,4.99,1,3,Kaitlyn Price,Centro,10,Balcão,Joseph Garner,39,Masculino,14.97,3,11.97,Illinois (IL)
2021-12-24,Sundae,Sobremesa,7.99,3,4,Justin White,Centro,9,Drive-Thru,Kayla Smith,34,Feminino,31.96,12,19.96,Illinois (IL)
2023-01-11,Refrigerante,Bebida,4.99,1,1,David Gardner,Sul,7,Delivery,Jamie Collins,45,Masculino,4.99,1,3.99,Texas (TX)
2022-08-28,Hambúrguer Simples,Hambúrguer,14.99,7,1,Darren Lee,Centro,13,Delivery,Meagan Johnson,50,Feminino,14.99,7,7.99,Illinois (IL)
2023-08-27,Refrigerante,Bebida,4.99,1,2,Andrea Powers,Oeste,8,Balcão,Christina Morales,42,Feminino,9.98,2,7.98,California (CA)
2022-01-20,Refrigerante,Bebida,4.99,1,6,Todd Garcia,Norte,11,Delivery,Daniel Hartman,47,Feminino,29.94,6,23.94,New York (NY)
2022-01-08,Hambúrguer Duplo,Hambúrguer,19.99,10,9,Cassandra Peterson,Oeste,6,Delivery,Jennifer Brown,25,Feminino,179.91,90,89.91,California (CA)
2023-09-29,Batata Frita,Acompanhamento,9.99,3,10,Cynthia Norman,Sul,9,Drive-Thru,Carl Brown,22,Masculino,99.9,30,69.9,Texas (TX)
2022-12-08,Hambúrguer Duplo,Hambúrguer,19.99,10,2,William Frazier,Norte,15,Delivery,Kimberly Calhoun,45,Feminino,39.98,20,19.98,New York (NY)
2023-03-02,Milkshake,Sobremesa,10.99,5,4,Kimberly Bright,Leste,11,Drive-Thru,Tammie Parker,56,Feminino,43.96,20,23.96,Florida (FL)
2023-03-09,Sundae,Sobremesa,7.99,3,6,George Meadows,Norte,2,Delivery,Scott Warren,24,Feminino,47.94,18,29.94,New York (NY)
2023-09-07,Refrigerante,Bebida,4.99,1,7,Kristen Mathews,Leste,9,Delivery,Krista Anderson,37,Masculino,34.93,7,27.93,Florida (FL)
2022-03-16,Batata Frita,Acompanhamento,9.99,3,5,Brandon Wang,Leste,4,Drive-Thru,Amber Thompson,30,Feminino,49.95,15,34.95,Florida (FL)
2023-03-30,Refrigerante,Bebida,4.99,1,5,Melinda Holt MD,Oeste,6,Balcão,Jeanette Pope,52,Masculino,24.950000000000003,5,19.950000000000003,California (CA)
2023-02-15,Sundae,Sobremesa,7.99,3,1,Connor Owens,Norte,2,Delivery,Heather Foster,32,Feminino,7.99,3,4.99,New York (NY)
2021-11-29,Batata Frita,Acompanhamento,9.99,3,7,Dan Weaver,Leste,10,Delivery,Chelsea Crane,21,Feminino,69.93,21,48.93000000000001,Florida (FL)
2022-02-11,Batata Frita,Acompanhamento,9.99,3,2,Debra Mendoza,Oeste,12,Drive-Thru,Joseph Williams,38,Feminino,19.98,6,13.98,California (CA)
2023-03-13,Milkshake,Sobremesa,10.99,5,8,Jody Kerr,Centro,5,Drive-Thru,Matthew Williams,19,Feminino,87.92,40,47.92,Illinois (IL)
2021-12-25,Milkshake,Sobremesa,10.99,5,10,William Webb,Sul,11,Delivery,Eduardo Wright MD,55,Masculino,109.9,50,59.900000000000006,Texas (TX)
2022-08-28,Batata Frita,Acompanhamento,9.99,3,5,Robert Li,Norte,8,Drive-Thru,Tiffany Rose,25,Masculino,49.95,15,34.95,New York (NY)
2023-04-26,Hambúrguer Duplo,Hambúrguer,19.99,10,3,Angela Smith,Norte,10,Balcão,Troy Friedman,59,Masculino,59.97,30,29.97,New York (NY)
2022-02-15,Milkshake,Sobremesa,10.99,5,8,Brian Castillo,Oeste,7,Drive-Thru,Jordan Murray,32,Feminino,87.92,40,47.92,California (CA)
2023-01-30,Refrigerante,Bebida,4.99,1,4,Jaime Mercado,Centro,13,Drive-Thru,Mr. Joseph Payne,27,Masculino,19.96,4,15.96,Illinois (IL)
2023-01-27,Sundae,Sobremesa,7.99,3,9,Maurice Jones,Norte,5,Drive-Thru,John Rodriguez,68,Feminino,71.91,27,44.91,New York (NY)
2022-03-09,Hambúrguer Duplo,Hambúrguer,19.99,10,7,James Thompson,Leste,12,Delivery,Jennifer Bailey,31,Masculino,139.92999999999998,70,69.92999999999998,Florida (FL)
2022-06-30,Hambúrguer Simples,Hambúrguer,14.99,7,3,Stephanie Williams,Oeste,11,Drive-Thru,Gloria Andrews,61,Masculino,44.97,21,23.97,California (CA)
2022-11-21,Batata Frita,Acompanhamento,9.99,3,10,Jessica Roman,Sul,7,Delivery,Michael Klein,22,Masculino,99.9,30,69.9,Texas (TX)
2022-08-20,Batata Frita,Acompanhamento,9.99,3,10,Nathan Mullins,Centro,10,Balcão,Crystal Sanchez,30,Feminino,99.9,30,69.9,Illinois (IL)
2022-10-10,Sundae,Sobremesa,7.99,3,8,Tina Jones,Oeste,14,Delivery,Emily Nash,37,Masculino,63.92,24,39.92,California (CA)
2021-12-18,Sundae,Sobremesa,7.99,3,6,Timothy Flores,Leste,10,Balcão,Martin Lee,70,Masculino,47.94,18,29.94,Florida (FL)
2022-02-03,Sundae,Sobremesa,7.99,3,7,William Norman,Centro,13,Balcão,Mary Perez,67,Feminino,55.93,21,34.93,Illinois (IL)
2023-06-25,Batata Frita,Acompanhamento,9.99,3,7,Daniel Hood,Centro,11,Delivery,Alicia Smith,51,Masculino,69.93,21,48.93000000000001,Illinois (IL)
2022-06-05,Milkshake,Sobremesa,10.99,5,8,Garrett Tyler,Norte,13,Delivery,Madison Coleman,33,Masculino,87.92,40,47.92,New York (NY)
2023-09-06,Hambúrguer Duplo,Hambúrguer,19.99,10,6,Patrick Jordan,Leste,15,Drive-Thru,Edward Schaefer,37,Feminino,119.94,60,59.94,Florida (FL)
2023-03-03,Hambúrguer Simples,Hambúrguer,14.99,7,2,Dr. Jessica Mitchell,Norte,11,Delivery,Cassandra Davis,48,Feminino,29.98,14,15.98,New York (NY)
2023-08-06,Sundae,Sobremesa,7.99,3,7,Shannon Shields,Norte,13,Delivery,Felicia Morales,60,Masculino,55.93,21,34.93,New York (NY)
2021-10-18,Milkshake,Sobremesa,10.99,5,7,Ashley Allen,Oeste,5,Drive-Thru,Kevin Scott,20,Masculino,76.93,35,41.93000000000001,California (CA)
2022-04-06,Sundae,Sobremesa,7.99,3,8,Angela Lowe,Leste,5,Delivery,Mary Le,45,Masculino,63.92,24,39.92,Florida (FL)
2023-01-14,Batata Frita,Acompanhamento,9.99,3,2,Rachel Carlson,Leste,12,Balcão,Susan Campbell,34,Feminino,19.98,6,13.98,Florida (FL)
2022-07-12,Hambúrguer Simples,Hambúrguer,14.99,7,6,Jacqueline Rhodes,Centro,8,Balcão,Jennifer Alvarez,43,Masculino,89.94,42,47.94,Illinois (IL)
2021-12-09,Batata Frita,Acompanhamento,9.99,3,4,Angela Lopez,Leste,12,Balcão,Patrick Thompson,44,Masculino,39.96,12,27.96,Florida (FL)
2021-10-15,Milkshake,Sobremesa,10.99,5,5,Tracy Avila,Centro,2,Drive-Thru,Scott Rios,37,Feminino,54.95,25,29.950000000000003,Illinois (IL)
2022-01-12,Batata Frita,Acompanhamento,9.99,3,8,Megan Cole,Sul,6,Balcão,Brooke Osborne,31,Masculino,79.92,24,55.92,Texas (TX)
2023-01-12,Milkshake,Sobremesa,10.99,5,2,James Willis,Sul,11,Balcão,Erin Le,42,Feminino,21.98,10,11.98,Texas (TX)
